	SNP	Chromosome	Position	trait1
16278	ENSG00000197299	chr15	91352000	2.93716072736942e-15
16279	ENSG00000140443	chr15	99192199	0.953474446684919
16280	ENSG00000140443	chr15	99192272	0.953474446684919
16281	ENSG00000140443	chr15	99192810	0.953474446684919
16282	ENSG00000140443	chr15	99251059	0.953474446684919
16283	ENSG00000140443	chr15	99277940	0.953474446684919
16284	ENSG00000140479	chr15	101840817	0.178427879971138
16285	ENSG00000140479	chr15	101840817	0.178427879971138
16286	ENSG00000140479	chr15	101844132	0.178427879971138
16287	ENSG00000140479	chr15	101844133	0.178427879971138
16288	ENSG00000140479	chr15	101844133	0.178427879971138
16289	ENSG00000140479	chr15	101844138	0.178427879971138
16290	ENSG00000140479	chr15	101844950	0.178427879971138
16291	ENSG00000140479	chr15	101853221	0.178427879971138
16292	ENSG00000140479	chr15	101886946	0.178427879971138
16293	ENSG00000140479	chr15	101886946	0.178427879971138
16294	ENSG00000140479	chr15	101886946	0.178427879971138
16295	ENSG00000140479	chr15	101905078	0.178427879971138
16296	ENSG00000140479	chr15	101924526	0.178427879971138
16297	ENSG00000166206	chr15	26806269	1.15629563697746e-06
16298	ENSG00000166206	chr15	26860443	1.15629563697746e-06
16299	ENSG00000166206	chr15	27016965	1.15629563697746e-06
16300	ENSG00000186297	chr15	27112266	0.0750918274941966
16301	ENSG00000186297	chr15	27112309	0.0750918274941966
16302	ENSG00000186297	chr15	27112388	0.0750918274941966
16303	ENSG00000186297	chr15	27112975	0.0750918274941966
16304	ENSG00000186297	chr15	27125689	0.0750918274941966
16305	ENSG00000182256	chr15	27573963	0.0286135562329906
16306	ENSG00000182256	chr15	27765117	0.0286135562329906
16307	ENSG00000128731	chr15	28356424	0.299459300737605
16308	ENSG00000128731	chr15	28356907	0.299459300737605
16309	ENSG00000128731	chr15	28360426	0.299459300737605
16310	ENSG00000128731	chr15	28386884	0.299459300737605
16311	ENSG00000128731	chr15	28397904	0.299459300737605
16312	ENSG00000128731	chr15	28467293	0.299459300737605
16313	ENSG00000128731	chr15	28499633	0.299459300737605
16314	ENSG00000128731	chr15	28517189	0.299459300737605
16315	ENSG00000128731	chr15	28525179	0.299459300737605
16316	ENSG00000128731	chr15	28565267	0.299459300737605
16317	ENSG00000104067	chr15	29993448	1.83149555518571e-05
16318	ENSG00000104067	chr15	29995563	1.83149555518571e-05
16319	ENSG00000104067	chr15	30011096	1.83149555518571e-05
16320	ENSG00000104067	chr15	30024337	1.83149555518571e-05
16321	ENSG00000104067	chr15	30033225	1.83149555518571e-05
16322	ENSG00000104067	chr15	30051105	1.83149555518571e-05
16323	ENSG00000134160	chr15	31319166	0.000826476254843557
16324	ENSG00000134160	chr15	31320638	0.000826476254843557
16325	ENSG00000134160	chr15	31352437	0.000826476254843557
16326	ENSG00000134160	chr15	31352667	0.000826476254843557
16327	ENSG00000134160	chr15	31361578	0.000826476254843557
16328	ENSG00000166922	chr15	32933876	0.171469329561097
16329	ENSG00000166922	chr15	32933899	0.171469329561097
16330	ENSG00000166922	chr15	32933902	0.171469329561097
16331	ENSG00000166922	chr15	32935823	0.171469329561097
16332	ENSG00000166922	chr15	32965255	0.171469329561097
16333	ENSG00000166922	chr15	32969760	0.171469329561097
16334	ENSG00000166922	chr15	32976616	0.171469329561097
16335	ENSG00000166922	chr15	32976640	0.171469329561097
16336	ENSG00000198838	chr15	34112917	9.60178988798515e-06
16337	ENSG00000198838	chr15	34113493	9.60178988798515e-06
16338	ENSG00000198838	chr15	34139316	9.60178988798515e-06
16339	ENSG00000198838	chr15	34139771	9.60178988798515e-06
16340	ENSG00000198838	chr15	34145118	9.60178988798515e-06
16341	ENSG00000140199	chr15	34525462	0.0142132959832899
16342	ENSG00000140199	chr15	34525462	0.0142132959832899
16343	ENSG00000140199	chr15	34529284	0.0142132959832899
16344	ENSG00000140199	chr15	34529681	0.0142132959832899
16345	ENSG00000140199	chr15	34530432	0.0142132959832899
16346	ENSG00000140199	chr15	34533263	0.0142132959832899
16347	ENSG00000140199	chr15	34548436	0.0142132959832899
16348	ENSG00000159251	chr15	35080296	0.0128032256629934
16349	ENSG00000159251	chr15	35083358	0.0128032256629934
16350	ENSG00000159251	chr15	35083901	0.0128032256629934
16351	ENSG00000137801	chr15	39873279	9.50050960575529e-05
16352	ENSG00000137801	chr15	39873293	9.50050960575529e-05
16353	ENSG00000137801	chr15	39877835	9.50050960575529e-05
16354	ENSG00000137801	chr15	39879631	9.50050960575529e-05
16355	ENSG00000137801	chr15	39879652	9.50050960575529e-05
16356	ENSG00000137801	chr15	39881048	9.50050960575529e-05
16357	ENSG00000137801	chr15	39883128	9.50050960575529e-05
16358	ENSG00000137801	chr15	39885245	9.50050960575529e-05
16359	ENSG00000137801	chr15	39886268	9.50050960575529e-05
16360	ENSG00000128829	chr15	40226376	0.187420333878454
16361	ENSG00000128829	chr15	40246175	0.187420333878454
16362	ENSG00000128829	chr15	40283366	0.187420333878454
16363	ENSG00000128829	chr15	40294591	0.187420333878454
16364	ENSG00000128829	chr15	40294591	0.187420333878454
16365	ENSG00000128829	chr15	40312726	0.187420333878454
16366	ENSG00000128829	chr15	40313743	0.187420333878454
16367	ENSG00000128829	chr15	40322593	0.187420333878454
16368	ENSG00000137843	chr15	40509628	0.984233868400488
16369	ENSG00000137843	chr15	40530959	0.984233868400488
16370	ENSG00000137843	chr15	40531254	0.984233868400488
16371	ENSG00000137843	chr15	40531291	0.984233868400488
16372	ENSG00000137843	chr15	40531620	0.984233868400488
16373	ENSG00000137843	chr15	40532070	0.984233868400488
16374	ENSG00000137843	chr15	40532722	0.984233868400488
16375	ENSG00000137843	chr15	40532767	0.984233868400488
16376	ENSG00000137843	chr15	40532845	0.984233868400488
16377	ENSG00000137843	chr15	40544390	0.984233868400488
16378	ENSG00000137843	chr15	40544748	0.984233868400488
16379	ENSG00000137843	chr15	40544751	0.984233868400488
16380	ENSG00000137843	chr15	40545088	0.984233868400488
16381	ENSG00000137843	chr15	40545203	0.984233868400488
16382	ENSG00000137843	chr15	40545384	0.984233868400488
16383	ENSG00000137843	chr15	40558214	0.984233868400488
16384	ENSG00000137843	chr15	40558812	0.984233868400488
16385	ENSG00000137843	chr15	40566130	0.984233868400488
16386	ENSG00000051180	chr15	40986971	3.1825547291116e-15
16387	ENSG00000051180	chr15	40987326	3.1825547291116e-15
16388	ENSG00000051180	chr15	40987357	3.1825547291116e-15
16389	ENSG00000051180	chr15	40987369	3.1825547291116e-15
16390	ENSG00000051180	chr15	40987371	3.1825547291116e-15
16391	ENSG00000051180	chr15	40987371	3.1825547291116e-15
16392	ENSG00000051180	chr15	40987384	3.1825547291116e-15
16393	ENSG00000051180	chr15	40987660	3.1825547291116e-15
16394	ENSG00000051180	chr15	40990954	3.1825547291116e-15
16395	ENSG00000051180	chr15	40993328	3.1825547291116e-15
16396	ENSG00000051180	chr15	41021703	3.1825547291116e-15
16397	ENSG00000166145	chr15	41136215	0.00473143168956985
16398	ENSG00000166145	chr15	41136215	0.00473143168956985
16399	ENSG00000166145	chr15	41136264	0.00473143168956985
16400	ENSG00000166145	chr15	41136374	0.00473143168956985
16401	ENSG00000166145	chr15	41136642	0.00473143168956985
16402	ENSG00000166145	chr15	41136872	0.00473143168956985
16403	ENSG00000166145	chr15	41145393	0.00473143168956985
16404	ENSG00000166145	chr15	41145707	0.00473143168956985
16405	ENSG00000166145	chr15	41146013	0.00473143168956985
16406	ENSG00000166145	chr15	41146407	0.00473143168956985
16407	ENSG00000166145	chr15	41146575	0.00473143168956985
16408	ENSG00000166145	chr15	41147998	0.00473143168956985
16409	ENSG00000128917	chr15	41221537	0.508652528813526
16410	ENSG00000128917	chr15	41221590	0.508652528813526
16411	ENSG00000128917	chr15	41223077	0.508652528813526
16412	ENSG00000137806	chr15	41687188	0.00140801462405407
16413	ENSG00000137806	chr15	41688684	0.00140801462405407
16414	ENSG00000137825	chr15	41785590	0.0236945735067188
16415	ENSG00000137825	chr15	41786072	0.0236945735067188
16416	ENSG00000137825	chr15	41793636	0.0236945735067188
16417	ENSG00000137825	chr15	41793991	0.0236945735067188
16418	ENSG00000062524	chr15	41795835	0.0120493322831534
16419	ENSG00000062524	chr15	41795839	0.0120493322831534
16420	ENSG00000062524	chr15	41795839	0.0120493322831534
16421	ENSG00000062524	chr15	41796148	0.0120493322831534
16422	ENSG00000062524	chr15	41796164	0.0120493322831534
16423	ENSG00000062524	chr15	41797455	0.0120493322831534
16424	ENSG00000092445	chr15	41849872	0.511097908741448
16425	ENSG00000092445	chr15	41851231	0.511097908741448
16426	ENSG00000092445	chr15	41851424	0.511097908741448
16427	ENSG00000092445	chr15	41856981	0.511097908741448
16428	ENSG00000092445	chr15	41859576	0.511097908741448
16429	ENSG00000092445	chr15	41862874	0.511097908741448
16430	ENSG00000092445	chr15	41863135	0.511097908741448
16431	ENSG00000092445	chr15	41863300	0.511097908741448
16432	ENSG00000092445	chr15	41869532	0.511097908741448
16433	ENSG00000174197	chr15	41952609	0.60151061673424
16434	ENSG00000174197	chr15	41952609	0.60151061673424
16435	ENSG00000174197	chr15	41952609	0.60151061673424
16436	ENSG00000174197	chr15	41961025	0.60151061673424
16437	ENSG00000174197	chr15	41961092	0.60151061673424
16438	ENSG00000174197	chr15	41961921	0.60151061673424
16439	ENSG00000174197	chr15	42026751	0.60151061673424
16440	ENSG00000174197	chr15	42040928	0.60151061673424
16441	ENSG00000174197	chr15	42052325	0.60151061673424
16442	ENSG00000159459	chr15	43237384	3.5763750392129e-06
16443	ENSG00000159459	chr15	43280690	3.5763750392129e-06
16444	ENSG00000159459	chr15	43295451	3.5763750392129e-06
16445	ENSG00000159459	chr15	43313278	3.5763750392129e-06
16446	ENSG00000159459	chr15	43313282	3.5763750392129e-06
16447	ENSG00000159459	chr15	43313282	3.5763750392129e-06
16448	ENSG00000159459	chr15	43335411	3.5763750392129e-06
16449	ENSG00000166762	chr15	43920700	0.0128854794312775
16450	ENSG00000166762	chr15	43922759	0.0128854794312775
16451	ENSG00000166762	chr15	43922759	0.0128854794312775
16452	ENSG00000166762	chr15	43922768	0.0128854794312775
16453	ENSG00000166762	chr15	43922782	0.0128854794312775
16454	ENSG00000166762	chr15	43922805	0.0128854794312775
16455	ENSG00000166762	chr15	43922871	0.0128854794312775
16456	ENSG00000166762	chr15	43924396	0.0128854794312775
16457	ENSG00000166762	chr15	43924468	0.0128854794312775
16458	ENSG00000166762	chr15	43931619	0.0128854794312775
16459	ENSG00000166762	chr15	43939546	0.0128854794312775
16460	ENSG00000166762	chr15	43939571	0.0128854794312775
16461	ENSG00000166762	chr15	43939617	0.0128854794312775
16462	ENSG00000166710	chr15	45003674	0.640361393528788
16463	ENSG00000166710	chr15	45003684	0.640361393528788
16464	ENSG00000166710	chr15	45003706	0.640361393528788
16465	ENSG00000166710	chr15	45003710	0.640361393528788
16466	ENSG00000166710	chr15	45003714	0.640361393528788
16467	ENSG00000166710	chr15	45003714	0.640361393528788
16468	ENSG00000166710	chr15	45003716	0.640361393528788
16469	ENSG00000166710	chr15	45004124	0.640361393528788
16470	ENSG00000166710	chr15	45004156	0.640361393528788
16471	ENSG00000166710	chr15	45006704	0.640361393528788
16472	ENSG00000166710	chr15	45007697	0.640361393528788
16473	ENSG00000166710	chr15	45007923	0.640361393528788
16474	ENSG00000137860	chr15	45544427	0.00048068465324986
16475	ENSG00000137860	chr15	45544431	0.00048068465324986
16476	ENSG00000137860	chr15	45555258	0.00048068465324986
16477	ENSG00000137860	chr15	45563971	0.00048068465324986
16478	ENSG00000074803	chr15	48498497	0.0126022473967115
16479	ENSG00000074803	chr15	48498498	0.0126022473967115
16480	ENSG00000074803	chr15	48499730	0.0126022473967115
16481	ENSG00000074803	chr15	48499902	0.0126022473967115
16482	ENSG00000074803	chr15	48499916	0.0126022473967115
16483	ENSG00000074803	chr15	48514524	0.0126022473967115
16484	ENSG00000074803	chr15	48516522	0.0126022473967115
16485	ENSG00000074803	chr15	48518047	0.0126022473967115
16486	ENSG00000074803	chr15	48524921	0.0126022473967115
16487	ENSG00000156958	chr15	49447955	0.0488498875659415
16488	ENSG00000156958	chr15	49447967	0.0488498875659415
16489	ENSG00000156958	chr15	49447971	0.0488498875659415
16490	ENSG00000156958	chr15	49447990	0.0488498875659415
16491	ENSG00000156958	chr15	49447997	0.0488498875659415
16492	ENSG00000156958	chr15	49462413	0.0488498875659415
16493	ENSG00000156958	chr15	49462445	0.0488498875659415
16494	ENSG00000156958	chr15	49462456	0.0488498875659415
16495	ENSG00000156958	chr15	49575902	0.0488498875659415
16496	ENSG00000156958	chr15	49584667	0.0488498875659415
16497	ENSG00000156958	chr15	49611878	0.0488498875659415
16498	ENSG00000140287	chr15	50534143	0.00430424784720079
16499	ENSG00000140287	chr15	50534143	0.00430424784720079
16500	ENSG00000140287	chr15	50534209	0.00430424784720079
16501	ENSG00000140287	chr15	50545116	0.00430424784720079
16502	ENSG00000140287	chr15	50545320	0.00430424784720079
16503	ENSG00000140287	chr15	50545922	0.00430424784720079
16504	ENSG00000140287	chr15	50546748	0.00430424784720079
16505	ENSG00000092439	chr15	50862165	0.00253426507905773
16506	ENSG00000092439	chr15	50867155	0.00253426507905773
16507	ENSG00000092439	chr15	50867224	0.00253426507905773
16508	ENSG00000092439	chr15	50885815	0.00253426507905773
16509	ENSG00000092439	chr15	50896143	0.00253426507905773
16510	ENSG00000137869	chr15	51503177	0.410543517123533
16511	ENSG00000137869	chr15	51504455	0.410543517123533
16512	ENSG00000137869	chr15	51507983	0.410543517123533
16513	ENSG00000137869	chr15	51513575	0.410543517123533
16514	ENSG00000137869	chr15	51514460	0.410543517123533
16515	ENSG00000137869	chr15	51514657	0.410543517123533
16516	ENSG00000137869	chr15	51514675	0.410543517123533
16517	ENSG00000137869	chr15	51514679	0.410543517123533
16518	ENSG00000137869	chr15	51569332	0.410543517123533
16519	ENSG00000137869	chr15	51604423	0.410543517123533
16520	ENSG00000137875	chr15	52401459	0.37325147235805
16521	ENSG00000137875	chr15	52401946	0.37325147235805
16522	ENSG00000069974	chr15	55495163	0.0304499002242087
16523	ENSG00000069974	chr15	55497546	0.0304499002242087
16524	ENSG00000069974	chr15	55497550	0.0304499002242087
16525	ENSG00000069974	chr15	55497813	0.0304499002242087
16526	ENSG00000069974	chr15	55516113	0.0304499002242087
16527	ENSG00000069974	chr15	55516145	0.0304499002242087
16528	ENSG00000069974	chr15	55522622	0.0304499002242087
16529	ENSG00000069974	chr15	55582085	0.0304499002242087
16530	ENSG00000128918	chr15	58245622	4.11025347032078e-17
16531	ENSG00000128918	chr15	58245626	4.11025347032078e-17
16532	ENSG00000128918	chr15	58247364	4.11025347032078e-17
16533	ENSG00000128918	chr15	58283621	4.11025347032078e-17
16534	ENSG00000103569	chr15	58430461	0.768407700774551
16535	ENSG00000128918	chr15	58506252	4.11025347032078e-17
16536	ENSG00000128918	chr15	58534098	4.11025347032078e-17
16537	ENSG00000128918	chr15	58538381	4.11025347032078e-17
16538	ENSG00000166035	chr15	58833946	0.000109635922062852
16539	ENSG00000137845	chr15	58889363	0.0390776690864827
16540	ENSG00000137845	chr15	58889400	0.0390776690864827
16541	ENSG00000137845	chr15	58901356	0.0390776690864827
16542	ENSG00000137845	chr15	58903125	0.0390776690864827
16543	ENSG00000137845	chr15	58903474	0.0390776690864827
16544	ENSG00000137845	chr15	58904052	0.0390776690864827
16545	ENSG00000137845	chr15	59040678	0.0390776690864827
16546	ENSG00000069667	chr15	60797804	3.9537027765516e-13
16547	ENSG00000069667	chr15	60820271	3.9537027765516e-13
16548	ENSG00000138613	chr15	63568232	0.0509597484495709
16549	ENSG00000138613	chr15	63579379	0.0509597484495709
16550	ENSG00000138613	chr15	63579414	0.0509597484495709
16551	ENSG00000138613	chr15	63583884	0.0509597484495709
16552	ENSG00000074410	chr15	63613576	0.738698141137831
16553	ENSG00000074410	chr15	63616886	0.738698141137831
16554	ENSG00000074410	chr15	63616905	0.738698141137831
16555	ENSG00000074410	chr15	63618178	0.738698141137831
16556	ENSG00000074410	chr15	63632220	0.738698141137831
16557	ENSG00000074410	chr15	63667658	0.738698141137831
16558	ENSG00000166794	chr15	64448010	4.59716608145434e-08
16559	ENSG00000166794	chr15	64448976	4.59716608145434e-08
16560	ENSG00000166794	chr15	64451472	4.59716608145434e-08
16561	ENSG00000074603	chr15	65738974	0.000212953054094631
16562	ENSG00000074603	chr15	65743076	0.000212953054094631
16563	ENSG00000074603	chr15	65744381	0.000212953054094631
16564	ENSG00000074603	chr15	65747731	0.000212953054094631
16565	ENSG00000074603	chr15	65748624	0.000212953054094631
16566	ENSG00000074603	chr15	65799640	0.000212953054094631
16567	ENSG00000074603	chr15	65804298	0.000212953054094631
16568	ENSG00000074603	chr15	65804639	0.000212953054094631
16569	ENSG00000169032	chr15	66745791	0.618723563042151
16570	ENSG00000166949	chr15	67390919	0.876340047443235
16571	ENSG00000166949	chr15	67391016	0.876340047443235
16572	ENSG00000166949	chr15	67418053	0.876340047443235
16573	ENSG00000166949	chr15	67420440	0.876340047443235
16574	ENSG00000166949	chr15	67430338	0.876340047443235
16575	ENSG00000166949	chr15	67430572	0.876340047443235
16576	ENSG00000166949	chr15	67458356	0.876340047443235
16577	ENSG00000166949	chr15	67458868	0.876340047443235
16578	ENSG00000166949	chr15	67458868	0.876340047443235
16579	ENSG00000166949	chr15	67466640	0.876340047443235
16580	ENSG00000166949	chr15	67477112	0.876340047443235
16581	ENSG00000166949	chr15	67478999	0.876340047443235
16582	ENSG00000137764	chr15	67838490	0.116321211716502
16583	ENSG00000137764	chr15	68040705	0.116321211716502
16584	ENSG00000137809	chr15	68623415	0.619044977435127
16585	ENSG00000137809	chr15	68624288	0.619044977435127
16586	ENSG00000137809	chr15	68643593	0.619044977435127
16587	ENSG00000137809	chr15	68649416	0.619044977435127
16588	ENSG00000137809	chr15	68649482	0.619044977435127
16589	ENSG00000140332	chr15	70341315	0.000528427702021439
16590	ENSG00000140332	chr15	70342139	0.000528427702021439
16591	ENSG00000140332	chr15	70345512	0.000528427702021439
16592	ENSG00000140332	chr15	70350429	0.000528427702021439
16593	ENSG00000140332	chr15	70358482	0.000528427702021439
16594	ENSG00000140332	chr15	70389743	0.000528427702021439
16595	ENSG00000166192	chr15	72406598	7.84349313369276e-05
16596	ENSG00000166192	chr15	72409191	7.84349313369276e-05
16597	ENSG00000166192	chr15	72409191	7.84349313369276e-05
